ticker,module,issue,severity,status,evidence,confidence,notes
CTG,l0_basic_investability_filter,UPSTREAM_L0_CAUTION,LOW,INSUFFICIENT_DATA_FOR_BASIC_INVESTABILITY,"['l0_status=INSUFFICIENT_DATA_FOR_L0', 'valid_trading_days=67', 'avg_trading_value=3.34479e+08', 'avg_volume=9.53264e+06', 'market_cap=missing', 'missing_financial_field=net_profit', 'missing_financial_field=operating_cash_flow', 'debt_to_equity=14.4971']",low,
CTG,l0_basic_investability_filter,LOW_DATA_CONFIDENCE,LOW,INSUFFICIENT_DATA_FOR_BASIC_INVESTABILITY,"['l0_status=INSUFFICIENT_DATA_FOR_L0', 'valid_trading_days=67', 'avg_trading_value=3.34479e+08', 'avg_volume=9.53264e+06', 'market_cap=missing', 'missing_financial_field=net_profit', 'missing_financial_field=operating_cash_flow', 'debt_to_equity=14.4971']",low,
CTG,l0_basic_investability_filter,STALE_DATA,LOW,INSUFFICIENT_DATA_FOR_BASIC_INVESTABILITY,"['l0_status=INSUFFICIENT_DATA_FOR_L0', 'valid_trading_days=67', 'avg_trading_value=3.34479e+08', 'avg_volume=9.53264e+06', 'market_cap=missing', 'missing_financial_field=net_profit', 'missing_financial_field=operating_cash_flow', 'debt_to_equity=14.4971']",low,
CTG,l0_basic_investability_filter,LOW_LIQUIDITY,LOW,INSUFFICIENT_DATA_FOR_BASIC_INVESTABILITY,"['l0_status=INSUFFICIENT_DATA_FOR_L0', 'valid_trading_days=67', 'avg_trading_value=3.34479e+08', 'avg_volume=9.53264e+06', 'market_cap=missing', 'missing_financial_field=net_profit', 'missing_financial_field=operating_cash_flow', 'debt_to_equity=14.4971']",low,
CTG,l0_basic_investability_filter,MARKET_DATA_QUALITY_REVIEW,LOW,INSUFFICIENT_DATA_FOR_BASIC_INVESTABILITY,"['l0_status=INSUFFICIENT_DATA_FOR_L0', 'valid_trading_days=67', 'avg_trading_value=3.34479e+08', 'avg_volume=9.53264e+06', 'market_cap=missing', 'missing_financial_field=net_profit', 'missing_financial_field=operating_cash_flow', 'debt_to_equity=14.4971']",low,
CTG,l0_basic_investability_filter,MARKET_CAP_MISSING,MEDIUM,INSUFFICIENT_DATA_FOR_BASIC_INVESTABILITY,"['l0_status=INSUFFICIENT_DATA_FOR_L0', 'valid_trading_days=67', 'avg_trading_value=3.34479e+08', 'avg_volume=9.53264e+06', 'market_cap=missing', 'missing_financial_field=net_profit', 'missing_financial_field=operating_cash_flow', 'debt_to_equity=14.4971']",low,
CTG,l0_basic_investability_filter,UNKNOWN_DISCLOSURE_STATUS,LOW,INSUFFICIENT_DATA_FOR_BASIC_INVESTABILITY,"['l0_status=INSUFFICIENT_DATA_FOR_L0', 'valid_trading_days=67', 'avg_trading_value=3.34479e+08', 'avg_volume=9.53264e+06', 'market_cap=missing', 'missing_financial_field=net_profit', 'missing_financial_field=operating_cash_flow', 'debt_to_equity=14.4971']",low,
CTG,l0_basic_investability_filter,LOW_DATA_COVERAGE,LOW,INSUFFICIENT_DATA_FOR_BASIC_INVESTABILITY,"['l0_status=INSUFFICIENT_DATA_FOR_L0', 'valid_trading_days=67', 'avg_trading_value=3.34479e+08', 'avg_volume=9.53264e+06', 'market_cap=missing', 'missing_financial_field=net_profit', 'missing_financial_field=operating_cash_flow', 'debt_to_equity=14.4971']",low,
CTG,l0_basic_investability_filter,SEVERE_DEBT_PRESSURE,LOW,INSUFFICIENT_DATA_FOR_BASIC_INVESTABILITY,"['l0_status=INSUFFICIENT_DATA_FOR_L0', 'valid_trading_days=67', 'avg_trading_value=3.34479e+08', 'avg_volume=9.53264e+06', 'market_cap=missing', 'missing_financial_field=net_profit', 'missing_financial_field=operating_cash_flow', 'debt_to_equity=14.4971']",low,
MBB,l0_basic_investability_filter,UPSTREAM_L0_CAUTION,LOW,INSUFFICIENT_DATA_FOR_BASIC_INVESTABILITY,"['l0_status=INSUFFICIENT_DATA_FOR_L0', 'valid_trading_days=67', 'avg_trading_value=4.7226e+08', 'avg_volume=1.81191e+07', 'market_cap=missing', 'missing_financial_field=net_profit', 'missing_financial_field=operating_cash_flow', 'debt_to_equity=9.75975']",low,
MBB,l0_basic_investability_filter,SUSPICIOUS_OUTLIER,LOW,INSUFFICIENT_DATA_FOR_BASIC_INVESTABILITY,"['l0_status=INSUFFICIENT_DATA_FOR_L0', 'valid_trading_days=67', 'avg_trading_value=4.7226e+08', 'avg_volume=1.81191e+07', 'market_cap=missing', 'missing_financial_field=net_profit', 'missing_financial_field=operating_cash_flow', 'debt_to_equity=9.75975']",low,
MBB,l0_basic_investability_filter,LOW_DATA_CONFIDENCE,LOW,INSUFFICIENT_DATA_FOR_BASIC_INVESTABILITY,"['l0_status=INSUFFICIENT_DATA_FOR_L0', 'valid_trading_days=67', 'avg_trading_value=4.7226e+08', 'avg_volume=1.81191e+07', 'market_cap=missing', 'missing_financial_field=net_profit', 'missing_financial_field=operating_cash_flow', 'debt_to_equity=9.75975']",low,
MBB,l0_basic_investability_filter,STALE_DATA,LOW,INSUFFICIENT_DATA_FOR_BASIC_INVESTABILITY,"['l0_status=INSUFFICIENT_DATA_FOR_L0', 'valid_trading_days=67', 'avg_trading_value=4.7226e+08', 'avg_volume=1.81191e+07', 'market_cap=missing', 'missing_financial_field=net_profit', 'missing_financial_field=operating_cash_flow', 'debt_to_equity=9.75975']",low,
MBB,l0_basic_investability_filter,LOW_LIQUIDITY,LOW,INSUFFICIENT_DATA_FOR_BASIC_INVESTABILITY,"['l0_status=INSUFFICIENT_DATA_FOR_L0', 'valid_trading_days=67', 'avg_trading_value=4.7226e+08', 'avg_volume=1.81191e+07', 'market_cap=missing', 'missing_financial_field=net_profit', 'missing_financial_field=operating_cash_flow', 'debt_to_equity=9.75975']",low,
MBB,l0_basic_investability_filter,MARKET_DATA_QUALITY_REVIEW,LOW,INSUFFICIENT_DATA_FOR_BASIC_INVESTABILITY,"['l0_status=INSUFFICIENT_DATA_FOR_L0', 'valid_trading_days=67', 'avg_trading_value=4.7226e+08', 'avg_volume=1.81191e+07', 'market_cap=missing', 'missing_financial_field=net_profit', 'missing_financial_field=operating_cash_flow', 'debt_to_equity=9.75975']",low,
MBB,l0_basic_investability_filter,MARKET_CAP_MISSING,MEDIUM,INSUFFICIENT_DATA_FOR_BASIC_INVESTABILITY,"['l0_status=INSUFFICIENT_DATA_FOR_L0', 'valid_trading_days=67', 'avg_trading_value=4.7226e+08', 'avg_volume=1.81191e+07', 'market_cap=missing', 'missing_financial_field=net_profit', 'missing_financial_field=operating_cash_flow', 'debt_to_equity=9.75975']",low,
MBB,l0_basic_investability_filter,UNKNOWN_DISCLOSURE_STATUS,LOW,INSUFFICIENT_DATA_FOR_BASIC_INVESTABILITY,"['l0_status=INSUFFICIENT_DATA_FOR_L0', 'valid_trading_days=67', 'avg_trading_value=4.7226e+08', 'avg_volume=1.81191e+07', 'market_cap=missing', 'missing_financial_field=net_profit', 'missing_financial_field=operating_cash_flow', 'debt_to_equity=9.75975']",low,
MBB,l0_basic_investability_filter,LOW_DATA_COVERAGE,LOW,INSUFFICIENT_DATA_FOR_BASIC_INVESTABILITY,"['l0_status=INSUFFICIENT_DATA_FOR_L0', 'valid_trading_days=67', 'avg_trading_value=4.7226e+08', 'avg_volume=1.81191e+07', 'market_cap=missing', 'missing_financial_field=net_profit', 'missing_financial_field=operating_cash_flow', 'debt_to_equity=9.75975']",low,
MBB,l0_basic_investability_filter,SEVERE_DEBT_PRESSURE,LOW,INSUFFICIENT_DATA_FOR_BASIC_INVESTABILITY,"['l0_status=INSUFFICIENT_DATA_FOR_L0', 'valid_trading_days=67', 'avg_trading_value=4.7226e+08', 'avg_volume=1.81191e+07', 'market_cap=missing', 'missing_financial_field=net_profit', 'missing_financial_field=operating_cash_flow', 'debt_to_equity=9.75975']",low,
ACB,l0_basic_investability_filter,UPSTREAM_L0_CAUTION,LOW,INSUFFICIENT_DATA_FOR_BASIC_INVESTABILITY,"['l0_status=INSUFFICIENT_DATA_FOR_L0', 'valid_trading_days=67', 'avg_trading_value=3.83532e+08', 'avg_volume=1.61561e+07', 'market_cap=missing', 'missing_financial_field=net_profit', 'missing_financial_field=operating_cash_flow', 'debt_to_equity=9.43939']",low,
ACB,l0_basic_investability_filter,SUSPICIOUS_OUTLIER,LOW,INSUFFICIENT_DATA_FOR_BASIC_INVESTABILITY,"['l0_status=INSUFFICIENT_DATA_FOR_L0', 'valid_trading_days=67', 'avg_trading_value=3.83532e+08', 'avg_volume=1.61561e+07', 'market_cap=missing', 'missing_financial_field=net_profit', 'missing_financial_field=operating_cash_flow', 'debt_to_equity=9.43939']",low,
ACB,l0_basic_investability_filter,LOW_DATA_CONFIDENCE,LOW,INSUFFICIENT_DATA_FOR_BASIC_INVESTABILITY,"['l0_status=INSUFFICIENT_DATA_FOR_L0', 'valid_trading_days=67', 'avg_trading_value=3.83532e+08', 'avg_volume=1.61561e+07', 'market_cap=missing', 'missing_financial_field=net_profit', 'missing_financial_field=operating_cash_flow', 'debt_to_equity=9.43939']",low,
ACB,l0_basic_investability_filter,STALE_DATA,LOW,INSUFFICIENT_DATA_FOR_BASIC_INVESTABILITY,"['l0_status=INSUFFICIENT_DATA_FOR_L0', 'valid_trading_days=67', 'avg_trading_value=3.83532e+08', 'avg_volume=1.61561e+07', 'market_cap=missing', 'missing_financial_field=net_profit', 'missing_financial_field=operating_cash_flow', 'debt_to_equity=9.43939']",low,
ACB,l0_basic_investability_filter,LOW_LIQUIDITY,LOW,INSUFFICIENT_DATA_FOR_BASIC_INVESTABILITY,"['l0_status=INSUFFICIENT_DATA_FOR_L0', 'valid_trading_days=67', 'avg_trading_value=3.83532e+08', 'avg_volume=1.61561e+07', 'market_cap=missing', 'missing_financial_field=net_profit', 'missing_financial_field=operating_cash_flow', 'debt_to_equity=9.43939']",low,
ACB,l0_basic_investability_filter,MARKET_DATA_QUALITY_REVIEW,LOW,INSUFFICIENT_DATA_FOR_BASIC_INVESTABILITY,"['l0_status=INSUFFICIENT_DATA_FOR_L0', 'valid_trading_days=67', 'avg_trading_value=3.83532e+08', 'avg_volume=1.61561e+07', 'market_cap=missing', 'missing_financial_field=net_profit', 'missing_financial_field=operating_cash_flow', 'debt_to_equity=9.43939']",low,
ACB,l0_basic_investability_filter,MARKET_CAP_MISSING,MEDIUM,INSUFFICIENT_DATA_FOR_BASIC_INVESTABILITY,"['l0_status=INSUFFICIENT_DATA_FOR_L0', 'valid_trading_days=67', 'avg_trading_value=3.83532e+08', 'avg_volume=1.61561e+07', 'market_cap=missing', 'missing_financial_field=net_profit', 'missing_financial_field=operating_cash_flow', 'debt_to_equity=9.43939']",low,
ACB,l0_basic_investability_filter,UNKNOWN_DISCLOSURE_STATUS,LOW,INSUFFICIENT_DATA_FOR_BASIC_INVESTABILITY,"['l0_status=INSUFFICIENT_DATA_FOR_L0', 'valid_trading_days=67', 'avg_trading_value=3.83532e+08', 'avg_volume=1.61561e+07', 'market_cap=missing', 'missing_financial_field=net_profit', 'missing_financial_field=operating_cash_flow', 'debt_to_equity=9.43939']",low,
ACB,l0_basic_investability_filter,LOW_DATA_COVERAGE,LOW,INSUFFICIENT_DATA_FOR_BASIC_INVESTABILITY,"['l0_status=INSUFFICIENT_DATA_FOR_L0', 'valid_trading_days=67', 'avg_trading_value=3.83532e+08', 'avg_volume=1.61561e+07', 'market_cap=missing', 'missing_financial_field=net_profit', 'missing_financial_field=operating_cash_flow', 'debt_to_equity=9.43939']",low,
ACB,l0_basic_investability_filter,SEVERE_DEBT_PRESSURE,LOW,INSUFFICIENT_DATA_FOR_BASIC_INVESTABILITY,"['l0_status=INSUFFICIENT_DATA_FOR_L0', 'valid_trading_days=67', 'avg_trading_value=3.83532e+08', 'avg_volume=1.61561e+07', 'market_cap=missing', 'missing_financial_field=net_profit', 'missing_financial_field=operating_cash_flow', 'debt_to_equity=9.43939']",low,
HPG,l0_basic_investability_filter,UPSTREAM_L0_CAUTION,LOW,INSUFFICIENT_DATA_FOR_BASIC_INVESTABILITY,"['l0_status=INSUFFICIENT_DATA_FOR_L0', 'valid_trading_days=67', 'avg_trading_value=8.66616e+08', 'avg_volume=3.55877e+07', 'market_cap=missing', 'missing_financial_field=net_profit', 'debt_to_equity=0.855231']",low,
HPG,l0_basic_investability_filter,SUSPICIOUS_OUTLIER,LOW,INSUFFICIENT_DATA_FOR_BASIC_INVESTABILITY,"['l0_status=INSUFFICIENT_DATA_FOR_L0', 'valid_trading_days=67', 'avg_trading_value=8.66616e+08', 'avg_volume=3.55877e+07', 'market_cap=missing', 'missing_financial_field=net_profit', 'debt_to_equity=0.855231']",low,
HPG,l0_basic_investability_filter,LOW_DATA_CONFIDENCE,LOW,INSUFFICIENT_DATA_FOR_BASIC_INVESTABILITY,"['l0_status=INSUFFICIENT_DATA_FOR_L0', 'valid_trading_days=67', 'avg_trading_value=8.66616e+08', 'avg_volume=3.55877e+07', 'market_cap=missing', 'missing_financial_field=net_profit', 'debt_to_equity=0.855231']",low,
HPG,l0_basic_investability_filter,STALE_DATA,LOW,INSUFFICIENT_DATA_FOR_BASIC_INVESTABILITY,"['l0_status=INSUFFICIENT_DATA_FOR_L0', 'valid_trading_days=67', 'avg_trading_value=8.66616e+08', 'avg_volume=3.55877e+07', 'market_cap=missing', 'missing_financial_field=net_profit', 'debt_to_equity=0.855231']",low,
HPG,l0_basic_investability_filter,LOW_LIQUIDITY,LOW,INSUFFICIENT_DATA_FOR_BASIC_INVESTABILITY,"['l0_status=INSUFFICIENT_DATA_FOR_L0', 'valid_trading_days=67', 'avg_trading_value=8.66616e+08', 'avg_volume=3.55877e+07', 'market_cap=missing', 'missing_financial_field=net_profit', 'debt_to_equity=0.855231']",low,
HPG,l0_basic_investability_filter,MARKET_DATA_QUALITY_REVIEW,LOW,INSUFFICIENT_DATA_FOR_BASIC_INVESTABILITY,"['l0_status=INSUFFICIENT_DATA_FOR_L0', 'valid_trading_days=67', 'avg_trading_value=8.66616e+08', 'avg_volume=3.55877e+07', 'market_cap=missing', 'missing_financial_field=net_profit', 'debt_to_equity=0.855231']",low,
HPG,l0_basic_investability_filter,MARKET_CAP_MISSING,MEDIUM,INSUFFICIENT_DATA_FOR_BASIC_INVESTABILITY,"['l0_status=INSUFFICIENT_DATA_FOR_L0', 'valid_trading_days=67', 'avg_trading_value=8.66616e+08', 'avg_volume=3.55877e+07', 'market_cap=missing', 'missing_financial_field=net_profit', 'debt_to_equity=0.855231']",low,
HPG,l0_basic_investability_filter,UNKNOWN_DISCLOSURE_STATUS,LOW,INSUFFICIENT_DATA_FOR_BASIC_INVESTABILITY,"['l0_status=INSUFFICIENT_DATA_FOR_L0', 'valid_trading_days=67', 'avg_trading_value=8.66616e+08', 'avg_volume=3.55877e+07', 'market_cap=missing', 'missing_financial_field=net_profit', 'debt_to_equity=0.855231']",low,
HPG,l0_basic_investability_filter,LOW_DATA_COVERAGE,LOW,INSUFFICIENT_DATA_FOR_BASIC_INVESTABILITY,"['l0_status=INSUFFICIENT_DATA_FOR_L0', 'valid_trading_days=67', 'avg_trading_value=8.66616e+08', 'avg_volume=3.55877e+07', 'market_cap=missing', 'missing_financial_field=net_profit', 'debt_to_equity=0.855231']",low,
HSG,l0_basic_investability_filter,L0_REJECT,HIGH,L0_REJECT,['l0_status=L0_REJECT'],low,
VHM,l0_basic_investability_filter,UPSTREAM_L0_CAUTION,LOW,INSUFFICIENT_DATA_FOR_BASIC_INVESTABILITY,"['l0_status=INSUFFICIENT_DATA_FOR_L0', 'valid_trading_days=67', 'avg_trading_value=7.81926e+08', 'avg_volume=6.06439e+06', 'market_cap=missing']",low,
VHM,l0_basic_investability_filter,SUSPICIOUS_OUTLIER,LOW,INSUFFICIENT_DATA_FOR_BASIC_INVESTABILITY,"['l0_status=INSUFFICIENT_DATA_FOR_L0', 'valid_trading_days=67', 'avg_trading_value=7.81926e+08', 'avg_volume=6.06439e+06', 'market_cap=missing']",low,
VHM,l0_basic_investability_filter,LOW_DATA_CONFIDENCE,LOW,INSUFFICIENT_DATA_FOR_BASIC_INVESTABILITY,"['l0_status=INSUFFICIENT_DATA_FOR_L0', 'valid_trading_days=67', 'avg_trading_value=7.81926e+08', 'avg_volume=6.06439e+06', 'market_cap=missing']",low,
VHM,l0_basic_investability_filter,STALE_DATA,LOW,INSUFFICIENT_DATA_FOR_BASIC_INVESTABILITY,"['l0_status=INSUFFICIENT_DATA_FOR_L0', 'valid_trading_days=67', 'avg_trading_value=7.81926e+08', 'avg_volume=6.06439e+06', 'market_cap=missing']",low,
VHM,l0_basic_investability_filter,LOW_LIQUIDITY,LOW,INSUFFICIENT_DATA_FOR_BASIC_INVESTABILITY,"['l0_status=INSUFFICIENT_DATA_FOR_L0', 'valid_trading_days=67', 'avg_trading_value=7.81926e+08', 'avg_volume=6.06439e+06', 'market_cap=missing']",low,
VHM,l0_basic_investability_filter,MARKET_DATA_QUALITY_REVIEW,LOW,INSUFFICIENT_DATA_FOR_BASIC_INVESTABILITY,"['l0_status=INSUFFICIENT_DATA_FOR_L0', 'valid_trading_days=67', 'avg_trading_value=7.81926e+08', 'avg_volume=6.06439e+06', 'market_cap=missing']",low,
VHM,l0_basic_investability_filter,MARKET_CAP_MISSING,MEDIUM,INSUFFICIENT_DATA_FOR_BASIC_INVESTABILITY,"['l0_status=INSUFFICIENT_DATA_FOR_L0', 'valid_trading_days=67', 'avg_trading_value=7.81926e+08', 'avg_volume=6.06439e+06', 'market_cap=missing']",low,
VHM,l0_basic_investability_filter,UNKNOWN_DISCLOSURE_STATUS,LOW,INSUFFICIENT_DATA_FOR_BASIC_INVESTABILITY,"['l0_status=INSUFFICIENT_DATA_FOR_L0', 'valid_trading_days=67', 'avg_trading_value=7.81926e+08', 'avg_volume=6.06439e+06', 'market_cap=missing']",low,
VHM,l0_basic_investability_filter,LOW_DATA_COVERAGE,LOW,INSUFFICIENT_DATA_FOR_BASIC_INVESTABILITY,"['l0_status=INSUFFICIENT_DATA_FOR_L0', 'valid_trading_days=67', 'avg_trading_value=7.81926e+08', 'avg_volume=6.06439e+06', 'market_cap=missing']",low,
KDH,l0_basic_investability_filter,UPSTREAM_L0_CAUTION,LOW,INSUFFICIENT_DATA_FOR_BASIC_INVESTABILITY,"['l0_status=INSUFFICIENT_DATA_FOR_L0', 'valid_trading_days=67', 'avg_trading_value=1.12818e+08', 'avg_volume=4.51218e+06', 'market_cap=missing']",low,
KDH,l0_basic_investability_filter,LOW_DATA_CONFIDENCE,LOW,INSUFFICIENT_DATA_FOR_BASIC_INVESTABILITY,"['l0_status=INSUFFICIENT_DATA_FOR_L0', 'valid_trading_days=67', 'avg_trading_value=1.12818e+08', 'avg_volume=4.51218e+06', 'market_cap=missing']",low,
KDH,l0_basic_investability_filter,STALE_DATA,LOW,INSUFFICIENT_DATA_FOR_BASIC_INVESTABILITY,"['l0_status=INSUFFICIENT_DATA_FOR_L0', 'valid_trading_days=67', 'avg_trading_value=1.12818e+08', 'avg_volume=4.51218e+06', 'market_cap=missing']",low,
KDH,l0_basic_investability_filter,LOW_LIQUIDITY,LOW,INSUFFICIENT_DATA_FOR_BASIC_INVESTABILITY,"['l0_status=INSUFFICIENT_DATA_FOR_L0', 'valid_trading_days=67', 'avg_trading_value=1.12818e+08', 'avg_volume=4.51218e+06', 'market_cap=missing']",low,
KDH,l0_basic_investability_filter,MARKET_DATA_QUALITY_REVIEW,LOW,INSUFFICIENT_DATA_FOR_BASIC_INVESTABILITY,"['l0_status=INSUFFICIENT_DATA_FOR_L0', 'valid_trading_days=67', 'avg_trading_value=1.12818e+08', 'avg_volume=4.51218e+06', 'market_cap=missing']",low,
KDH,l0_basic_investability_filter,MARKET_CAP_MISSING,MEDIUM,INSUFFICIENT_DATA_FOR_BASIC_INVESTABILITY,"['l0_status=INSUFFICIENT_DATA_FOR_L0', 'valid_trading_days=67', 'avg_trading_value=1.12818e+08', 'avg_volume=4.51218e+06', 'market_cap=missing']",low,
KDH,l0_basic_investability_filter,UNKNOWN_DISCLOSURE_STATUS,LOW,INSUFFICIENT_DATA_FOR_BASIC_INVESTABILITY,"['l0_status=INSUFFICIENT_DATA_FOR_L0', 'valid_trading_days=67', 'avg_trading_value=1.12818e+08', 'avg_volume=4.51218e+06', 'market_cap=missing']",low,
KDH,l0_basic_investability_filter,LOW_DATA_COVERAGE,LOW,INSUFFICIENT_DATA_FOR_BASIC_INVESTABILITY,"['l0_status=INSUFFICIENT_DATA_FOR_L0', 'valid_trading_days=67', 'avg_trading_value=1.12818e+08', 'avg_volume=4.51218e+06', 'market_cap=missing']",low,
NLG,l0_basic_investability_filter,L0_REJECT,HIGH,L0_REJECT,['l0_status=L0_REJECT'],low,
SSI,l0_basic_investability_filter,UPSTREAM_L0_CAUTION,LOW,INSUFFICIENT_DATA_FOR_BASIC_INVESTABILITY,"['l0_status=INSUFFICIENT_DATA_FOR_L0', 'valid_trading_days=67', 'avg_trading_value=8.48283e+08', 'avg_volume=2.92428e+07', 'market_cap=missing']",low,
SSI,l0_basic_investability_filter,SUSPICIOUS_OUTLIER,LOW,INSUFFICIENT_DATA_FOR_BASIC_INVESTABILITY,"['l0_status=INSUFFICIENT_DATA_FOR_L0', 'valid_trading_days=67', 'avg_trading_value=8.48283e+08', 'avg_volume=2.92428e+07', 'market_cap=missing']",low,
SSI,l0_basic_investability_filter,LOW_DATA_CONFIDENCE,LOW,INSUFFICIENT_DATA_FOR_BASIC_INVESTABILITY,"['l0_status=INSUFFICIENT_DATA_FOR_L0', 'valid_trading_days=67', 'avg_trading_value=8.48283e+08', 'avg_volume=2.92428e+07', 'market_cap=missing']",low,
SSI,l0_basic_investability_filter,STALE_DATA,LOW,INSUFFICIENT_DATA_FOR_BASIC_INVESTABILITY,"['l0_status=INSUFFICIENT_DATA_FOR_L0', 'valid_trading_days=67', 'avg_trading_value=8.48283e+08', 'avg_volume=2.92428e+07', 'market_cap=missing']",low,
SSI,l0_basic_investability_filter,LOW_LIQUIDITY,LOW,INSUFFICIENT_DATA_FOR_BASIC_INVESTABILITY,"['l0_status=INSUFFICIENT_DATA_FOR_L0', 'valid_trading_days=67', 'avg_trading_value=8.48283e+08', 'avg_volume=2.92428e+07', 'market_cap=missing']",low,
SSI,l0_basic_investability_filter,MARKET_DATA_QUALITY_REVIEW,LOW,INSUFFICIENT_DATA_FOR_BASIC_INVESTABILITY,"['l0_status=INSUFFICIENT_DATA_FOR_L0', 'valid_trading_days=67', 'avg_trading_value=8.48283e+08', 'avg_volume=2.92428e+07', 'market_cap=missing']",low,
SSI,l0_basic_investability_filter,MARKET_CAP_MISSING,MEDIUM,INSUFFICIENT_DATA_FOR_BASIC_INVESTABILITY,"['l0_status=INSUFFICIENT_DATA_FOR_L0', 'valid_trading_days=67', 'avg_trading_value=8.48283e+08', 'avg_volume=2.92428e+07', 'market_cap=missing']",low,
SSI,l0_basic_investability_filter,UNKNOWN_DISCLOSURE_STATUS,LOW,INSUFFICIENT_DATA_FOR_BASIC_INVESTABILITY,"['l0_status=INSUFFICIENT_DATA_FOR_L0', 'valid_trading_days=67', 'avg_trading_value=8.48283e+08', 'avg_volume=2.92428e+07', 'market_cap=missing']",low,
SSI,l0_basic_investability_filter,LOW_DATA_COVERAGE,LOW,INSUFFICIENT_DATA_FOR_BASIC_INVESTABILITY,"['l0_status=INSUFFICIENT_DATA_FOR_L0', 'valid_trading_days=67', 'avg_trading_value=8.48283e+08', 'avg_volume=2.92428e+07', 'market_cap=missing']",low,
VND,l0_basic_investability_filter,UPSTREAM_L0_CAUTION,LOW,INSUFFICIENT_DATA_FOR_BASIC_INVESTABILITY,"['l0_status=INSUFFICIENT_DATA_FOR_L0', 'valid_trading_days=67', 'avg_trading_value=2.24761e+08', 'avg_volume=1.36963e+07', 'market_cap=missing']",low,
VND,l0_basic_investability_filter,SUSPICIOUS_OUTLIER,LOW,INSUFFICIENT_DATA_FOR_BASIC_INVESTABILITY,"['l0_status=INSUFFICIENT_DATA_FOR_L0', 'valid_trading_days=67', 'avg_trading_value=2.24761e+08', 'avg_volume=1.36963e+07', 'market_cap=missing']",low,
VND,l0_basic_investability_filter,LOW_DATA_CONFIDENCE,LOW,INSUFFICIENT_DATA_FOR_BASIC_INVESTABILITY,"['l0_status=INSUFFICIENT_DATA_FOR_L0', 'valid_trading_days=67', 'avg_trading_value=2.24761e+08', 'avg_volume=1.36963e+07', 'market_cap=missing']",low,
VND,l0_basic_investability_filter,STALE_DATA,LOW,INSUFFICIENT_DATA_FOR_BASIC_INVESTABILITY,"['l0_status=INSUFFICIENT_DATA_FOR_L0', 'valid_trading_days=67', 'avg_trading_value=2.24761e+08', 'avg_volume=1.36963e+07', 'market_cap=missing']",low,
VND,l0_basic_investability_filter,LOW_LIQUIDITY,LOW,INSUFFICIENT_DATA_FOR_BASIC_INVESTABILITY,"['l0_status=INSUFFICIENT_DATA_FOR_L0', 'valid_trading_days=67', 'avg_trading_value=2.24761e+08', 'avg_volume=1.36963e+07', 'market_cap=missing']",low,
VND,l0_basic_investability_filter,MARKET_DATA_QUALITY_REVIEW,LOW,INSUFFICIENT_DATA_FOR_BASIC_INVESTABILITY,"['l0_status=INSUFFICIENT_DATA_FOR_L0', 'valid_trading_days=67', 'avg_trading_value=2.24761e+08', 'avg_volume=1.36963e+07', 'market_cap=missing']",low,
VND,l0_basic_investability_filter,MARKET_CAP_MISSING,MEDIUM,INSUFFICIENT_DATA_FOR_BASIC_INVESTABILITY,"['l0_status=INSUFFICIENT_DATA_FOR_L0', 'valid_trading_days=67', 'avg_trading_value=2.24761e+08', 'avg_volume=1.36963e+07', 'market_cap=missing']",low,
VND,l0_basic_investability_filter,UNKNOWN_DISCLOSURE_STATUS,LOW,INSUFFICIENT_DATA_FOR_BASIC_INVESTABILITY,"['l0_status=INSUFFICIENT_DATA_FOR_L0', 'valid_trading_days=67', 'avg_trading_value=2.24761e+08', 'avg_volume=1.36963e+07', 'market_cap=missing']",low,
VND,l0_basic_investability_filter,LOW_DATA_COVERAGE,LOW,INSUFFICIENT_DATA_FOR_BASIC_INVESTABILITY,"['l0_status=INSUFFICIENT_DATA_FOR_L0', 'valid_trading_days=67', 'avg_trading_value=2.24761e+08', 'avg_volume=1.36963e+07', 'market_cap=missing']",low,
GAS,l0_basic_investability_filter,UPSTREAM_L0_CAUTION,LOW,INSUFFICIENT_DATA_FOR_BASIC_INVESTABILITY,"['l0_status=INSUFFICIENT_DATA_FOR_L0', 'valid_trading_days=67', 'avg_trading_value=2.25706e+08', 'avg_volume=2.48142e+06', 'market_cap=missing']",low,
GAS,l0_basic_investability_filter,SUSPICIOUS_OUTLIER,LOW,INSUFFICIENT_DATA_FOR_BASIC_INVESTABILITY,"['l0_status=INSUFFICIENT_DATA_FOR_L0', 'valid_trading_days=67', 'avg_trading_value=2.25706e+08', 'avg_volume=2.48142e+06', 'market_cap=missing']",low,
GAS,l0_basic_investability_filter,LOW_DATA_CONFIDENCE,LOW,INSUFFICIENT_DATA_FOR_BASIC_INVESTABILITY,"['l0_status=INSUFFICIENT_DATA_FOR_L0', 'valid_trading_days=67', 'avg_trading_value=2.25706e+08', 'avg_volume=2.48142e+06', 'market_cap=missing']",low,
GAS,l0_basic_investability_filter,STALE_DATA,LOW,INSUFFICIENT_DATA_FOR_BASIC_INVESTABILITY,"['l0_status=INSUFFICIENT_DATA_FOR_L0', 'valid_trading_days=67', 'avg_trading_value=2.25706e+08', 'avg_volume=2.48142e+06', 'market_cap=missing']",low,
